Ensembl.ID,Gene.name
ENSG00000054965.10_4,FAM168A
ENSG00000054967.13_4,RELT
ENSG00000054983.17_6,GALC
ENSG00000055044.11_3,NOP58
ENSG00000055070.17_3,SZRD1
ENSG00000055118.15_4,KCNH2
ENSG00000055130.17_4,CUL1
ENSG00000055147.19_5,FAM114A2
ENSG00000055163.20_6,CYFIP2
ENSG00000055208.19_5,TAB2
ENSG00000055211.14_4,GINM1
ENSG00000055332.18_7,EIF2AK2
ENSG00000055483.19_8,USP36
ENSG00000055609.18_6,KMT2C
ENSG00000055732.13_4,MCOLN3
ENSG00000055813.6_4,CCDC85A
ENSG00000055917.15_6,PUM2
ENSG00000055950.16_4,MRPL43
ENSG00000055955.17_6,ITIH4
ENSG00000055957.11_5,ITIH1
ENSG00000056050.7_7,HPF1
ENSG00000056097.16_4,ZFR
ENSG00000056277.16_4,ZNF280C
ENSG00000056291.17_3,NPFFR2
ENSG00000056487.16_6,PHF21B
ENSG00000056558.11_4,TRAF1
ENSG00000056586.16_6,RC3H2
ENSG00000056736.10_5,IL17RB
ENSG00000056972.20_8,TRAF3IP2
ENSG00000056998.20_5,GYG2
ENSG00000057019.16_6,DCBLD2
ENSG00000057149.16_5,SERPINB3
ENSG00000057252.13_3,SOAT1
ENSG00000057294.14_6,PKP2
ENSG00000057468.7_4,MSH4
ENSG00000057593.13_2,F7
ENSG00000057608.17_7,GDI2
ENSG00000057657.17_8,PRDM1
ENSG00000057663.16_6,ATG5
ENSG00000057704.13_6,TMCC3
ENSG00000057757.10_6,PITHD1
ENSG00000057935.13_4,MTA3
ENSG00000058056.9_4,USP13
ENSG00000058063.16_5,ATP11B
ENSG00000058085.15_4,LAMC2
ENSG00000058091.17_6,CDK14
ENSG00000058262.10_3,SEC61A1
ENSG00000058272.19_7,PPP1R12A
ENSG00000058335.15_3,RASGRF1
ENSG00000058404.20_7,CAMK2B
ENSG00000058453.17_4,CROCC
ENSG00000058600.16_7,POLR3E
ENSG00000058668.14_4,ATP2B4
ENSG00000058673.16_6,ZC3H11A
ENSG00000058729.11_7,RIOK2
ENSG00000058799.15_4,YIPF1
ENSG00000058804.12_4,NDC1
ENSG00000058866.15_6,DGKG
ENSG00000059122.16_2,FLYWCH1
ENSG00000059145.18_5,UNKL
ENSG00000059377.17_4,TBXAS1
ENSG00000059378.13_5,PARP12
ENSG00000059573.9_4,ALDH18A1
ENSG00000059588.10_4,TARBP1
ENSG00000059691.12_5,GATB
ENSG00000059728.11_4,MXD1
ENSG00000059758.8_7,CDK17
ENSG00000059769.20_4,DNAJC25
ENSG00000059804.16_5,SLC2A3
ENSG00000059915.17_6,PSD
ENSG00000060069.16_2,CTDP1
ENSG00000060138.13_7,YBX3
ENSG00000060140.9_7,STYK1
ENSG00000060237.17_7,WNK1
ENSG00000060303.5_2,RPS17P5
ENSG00000060339.14_7,CCAR1
ENSG00000060491.16_5,OGFR
ENSG00000060558.4_3,GNA15
ENSG00000060566.14_3,CREB3L3
ENSG00000060642.10_6,PIGV
ENSG00000060656.20_4,PTPRU
ENSG00000060688.13_5,SNRNP40
ENSG00000060709.15_5,RIMBP2
ENSG00000060718.22_6,COL11A1
ENSG00000060749.15_4,QSER1
ENSG00000060762.19_4,MPC1
ENSG00000060971.18_5,ACAA1
ENSG00000060982.15_6,BCAT1
ENSG00000061273.18_5,HDAC7
ENSG00000061337.15_5,LZTS1
ENSG00000061455.11_3,PRDM6
ENSG00000061492.12_3,WNT8A
ENSG00000061656.10_7,SPAG4
ENSG00000061676.15_5,NCKAP1
ENSG00000061794.13_4,MRPS35
ENSG00000061918.13_4,GUCY1B1
ENSG00000061936.9_3,SFSWAP
ENSG00000061938.19_8,TNK2
ENSG00000061987.16_5,MON2
ENSG00000062038.14_4,CDH3
ENSG00000062096.15_3,ARSF
ENSG00000062194.16_3,GPBP1
ENSG00000062282.15_7,DGAT2
ENSG00000062370.16_7,ZNF112
ENSG00000062485.19_8,CS
ENSG00000062524.16_4,LTK
ENSG00000062582.14_5,MRPS24
ENSG00000062598.18_6,ELMO2
ENSG00000062650.19_6,WAPL
ENSG00000062716.13_4,VMP1
ENSG00000062725.10_4,APPBP2
ENSG00000062822.14_5,POLD1
ENSG00000063015.20_6,SEZ6
ENSG00000063046.17_4,EIF4B
ENSG00000063127.16_7,SLC6A16
ENSG00000063169.10_6,BICRA
ENSG00000063176.16_6,SPHK2
ENSG00000063177.13_6,RPL18
ENSG00000063180.9_4,CA11
ENSG00000063241.8_7,ISOC2
ENSG00000063244.12_5,U2AF2
ENSG00000063245.14_6,EPN1
ENSG00000063322.15_5,MED29
ENSG00000063438.17_5,AHRR
ENSG00000063515.2_3,GSC2
ENSG00000063587.14_4,ZNF275
ENSG00000063601.17_6,MTMR1
ENSG00000063660.9_4,GPC1
ENSG00000063761.16_5,ADCK1
ENSG00000063854.13_4,HAGH
ENSG00000063978.16_5,RNF4
ENSG00000064012.22_9,CASP8
ENSG00000064042.18_4,LIMCH1
ENSG00000064102.15_4,INTS13
ENSG00000064115.11_7,TM7SF3
ENSG00000064195.7_4,DLX3
ENSG00000064199.6_2,SPA17
ENSG00000064201.15_7,TSPAN32
ENSG00000064205.10_3,CCN5
ENSG00000064218.5_6,DMRT3
ENSG00000064225.12_4,ST3GAL6
ENSG00000064270.12_5,ATP2C2
ENSG00000064300.9_4,NGFR
ENSG00000064309.14_3,CDON
ENSG00000064313.12_5,TAF2
ENSG00000064393.16_5,HIPK2
ENSG00000064419.13_4,TNPO3
ENSG00000064489.23_5,BORCS8-MEF2B
ENSG00000064490.14_5,RFXANK
ENSG00000064545.15_8,TMEM161A
ENSG00000064547.14_5,LPAR2
ENSG00000064601.18_4,CTSA
ENSG00000064607.17_4,SUGP2
ENSG00000064651.14_4,SLC12A2
ENSG00000064652.11_3,SNX24
ENSG00000064655.19_6,EYA2
ENSG00000064666.15_6,CNN2
ENSG00000064687.13_3,ABCA7
ENSG00000064692.19_6,SNCAIP
ENSG00000064703.12_3,DDX20
ENSG00000064726.10_6,BTBD1
ENSG00000064763.11_6,FAR2
ENSG00000064787.13_5,BCAS1
ENSG00000064835.11_7,POU1F1
ENSG00000064886.14_5,CHI3L2
ENSG00000064932.16_4,SBNO2
ENSG00000064933.17_4,PMS1
ENSG00000064961.19_4,HMG20B
ENSG00000064989.13_4,CALCRL
ENSG00000064995.18_5,TAF11
ENSG00000064999.15_6,ANKS1A
ENSG00000065000.18_7,AP3D1
ENSG00000065029.15_5,ZNF76
ENSG00000065054.14_5,SLC9A3R2
ENSG00000065057.9_7,NTHL1
ENSG00000065060.17_3,UHRF1BP1
ENSG00000065135.12_5,GNAI3
ENSG00000065150.21_6,IPO5
ENSG00000065154.12_3,OAT
ENSG00000065183.16_3,WDR3
ENSG00000065243.20_5,PKN2
ENSG00000065268.10_3,WDR18
ENSG00000065308.5_4,TRAM2
ENSG00000065320.9_3,NTN1
ENSG00000065325.13_4,GLP2R
ENSG00000065328.16_3,MCM10
ENSG00000065357.20_4,DGKA
ENSG00000065361.15_4,ERBB3
ENSG00000065371.17_4,ROPN1
ENSG00000065413.20_6,ANKRD44
ENSG00000065427.14_7,KARS1
ENSG00000065457.10_8,ADAT1
ENSG00000065485.20_5,PDIA5
ENSG00000065491.8_3,TBC1D22B
ENSG00000065518.8_3,NDUFB4
ENSG00000065526.12_4,SPEN
ENSG00000065534.18_4,MYLK
ENSG00000065548.18_4,ZC3H15
ENSG00000065559.15_4,MAP2K4
ENSG00000065600.12_5,PACC1
ENSG00000065609.14_8,SNAP91
ENSG00000065613.15_6,SLK
ENSG00000065615.14_3,CYB5R4
ENSG00000065618.21_7,COL17A1
ENSG00000065621.15_3,GSTO2
ENSG00000065665.21_4,SEC61A2
ENSG00000065675.15_4,PRKCQ
ENSG00000065717.15_6,TLE2
ENSG00000065802.12_3,ASB1
ENSG00000065809.13_7,FAM107B
ENSG00000065833.9_4,ME1
ENSG00000065882.16_4,TBC1D1
ENSG00000065883.16_5,CDK13
ENSG00000065911.12_3,MTHFD2
ENSG00000065923.10_6,SLC9A7
ENSG00000065970.9_3,FOXJ2
ENSG00000065978.19_4,YBX1
ENSG00000065989.16_5,PDE4A
ENSG00000066027.12_4,PPP2R5A
ENSG00000066032.18_6,CTNNA2
ENSG00000066044.15_5,ELAVL1
ENSG00000066056.14_3,TIE1
ENSG00000066084.13_3,DIP2B
ENSG00000066117.15_5,SMARCD1
ENSG00000066135.13_5,KDM4A
ENSG00000066136.20_3,NFYC
ENSG00000066185.13_4,ZMYND12
ENSG00000066230.12_7,SLC9A3
ENSG00000066248.15_6,NGEF
ENSG00000066279.18_5,ASPM
ENSG00000066294.14_3,CD84
ENSG00000066322.15_5,ELOVL1
ENSG00000066336.11_3,SPI1
ENSG00000066379.15_3,POLR1H
ENSG00000066382.16_3,MPPED2
ENSG00000066405.13_3,CLDN18
ENSG00000066422.5_4,ZBTB11
ENSG00000066427.24_8,ATXN3
ENSG00000066455.13_3,GOLGA5
ENSG00000066468.22_6,FGFR2
ENSG00000066557.6_4,LRRC40
ENSG00000066583.12_5,ISOC1
ENSG00000066629.17_7,EML1
ENSG00000066651.20_8,TRMT11
ENSG00000066654.14_6,THUMPD1
ENSG00000066697.14_5,MSANTD3
ENSG00000066735.14_3,KIF26A
ENSG00000066739.12_4,ATG2B
ENSG00000066777.9_6,ARFGEF1
ENSG00000066813.14_4,ACSM2B
ENSG00000066827.16_8,ZFAT
ENSG00000066855.16_5,MTFR1
ENSG00000066923.17_5,STAG3
ENSG00000066926.11_4,FECH
ENSG00000066933.16_6,MYO9A
ENSG00000067048.17_5,DDX3Y
ENSG00000067057.17_4,PFKP
ENSG00000067064.11_5,IDI1
ENSG00000067066.17_5,SP100
ENSG00000067082.15_4,KLF6
ENSG00000067113.17_5,PLPP1
ENSG00000067141.17_4,NEO1
ENSG00000067167.8_4,TRAM1
ENSG00000067177.15_5,PHKA1
ENSG00000067182.8_3,TNFRSF1A
ENSG00000067191.16_5,CACNB1
ENSG00000067208.14_4,EVI5
ENSG00000067221.14_7,STOML1
ENSG00000067225.18_6,PKM
ENSG00000067248.10_5,DHX29
ENSG00000067334.14_5,DNTTIP2
ENSG00000067365.15_4,METTL22
ENSG00000067369.13_5,TP53BP1
ENSG00000067445.21_8,TRO
ENSG00000067533.6_3,RRP15
ENSG00000067560.12_6,RHOA
ENSG00000067596.12_6,DHX8
ENSG00000067601.8_6,PMS2P4
ENSG00000067606.17_5,PRKCZ
ENSG00000067646.12_4,ZFY
ENSG00000067704.10_3,IARS2
ENSG00000067715.14_4,SYT1
ENSG00000067798.16_5,NAV3
ENSG00000067829.19_5,IDH3G
ENSG00000067836.12_7,ROGDI
ENSG00000067840.12_4,PDZD4
ENSG00000067842.17_3,ATP2B3
ENSG00000067900.8_5,ROCK1
ENSG00000067955.15_5,CBFB
ENSG00000067992.15_7,PDK3
ENSG00000068001.14_7,HYAL2
ENSG00000068024.16_4,HDAC4
ENSG00000068028.17_4,RASSF1
ENSG00000068078.18_5,FGFR3
ENSG00000068079.7_2,IFI35
ENSG00000068097.15_5,HEATR6
ENSG00000068120.15_7,COASY
ENSG00000068137.15_4,PLEKHH3
ENSG00000068305.17_6,MEF2A
ENSG00000068308.13_5,OTUD5
ENSG00000068323.17_4,TFE3
ENSG00000068354.16_5,TBC1D25
ENSG00000068366.20_6,ACSL4
ENSG00000068383.19_4,INPP5A
ENSG00000068394.11_4,GPKOW
ENSG00000068400.13_5,GRIPAP1
ENSG00000068438.15_4,FTSJ1
ENSG00000068489.12_5,PRR11
ENSG00000068615.18_7,REEP1
ENSG00000068650.18_4,ATP11A
ENSG00000068654.16_5,POLR1A
ENSG00000068697.7_4,LAPTM4A
ENSG00000068724.17_6,TTC7A
ENSG00000068745.15_4,IP6K2
ENSG00000068781.21_3,STON1-GTF2A1L
ENSG00000068784.13_4,SRBD1
ENSG00000068796.17_7,KIF2A
ENSG00000068831.19_5,RASGRP2
ENSG00000068878.15_4,PSME4
ENSG00000068885.15_8,IFT80
ENSG00000068903.20_6,SIRT2
ENSG00000068912.14_4,ERLEC1
ENSG00000068971.14_4,PPP2R5B
ENSG00000068976.14_4,PYGM
ENSG00000068985.5_4,PAGE1
ENSG00000069011.16_4,PITX1
ENSG00000069018.18_4,TRPC7
ENSG00000069020.18_3,MAST4
ENSG00000069122.19_5,ADGRF5
ENSG00000069188.17_5,SDK2
ENSG00000069206.15_3,ADAM7
ENSG00000069248.12_4,NUP133
ENSG00000069275.13_4,NUCKS1
ENSG00000069329.18_6,VPS35
ENSG00000069345.12_5,DNAJA2
ENSG00000069399.15_5,BCL3
ENSG00000069424.15_3,KCNAB2
ENSG00000069431.11_4,ABCC9
ENSG00000069482.7_3,GAL
ENSG00000069493.15_7,CLEC2D
ENSG00000069509.6_4,FUNDC1
ENSG00000069535.14_4,MAOB
ENSG00000069667.16_7,RORA
ENSG00000069696.7_3,DRD4
ENSG00000069702.11_6,TGFBR3
ENSG00000069764.9_3,PLA2G10
ENSG00000069812.11_4,HES2
ENSG00000069849.11_5,ATP1B3
ENSG00000069869.16_5,NEDD4
ENSG00000069943.10_3,PIGB
ENSG00000069956.12_4,MAPK6
ENSG00000069966.18_3,GNB5
ENSG00000069974.16_6,RAB27A
ENSG00000069998.12_5,HDHD5
ENSG00000070010.19_8,UFD1
ENSG00000070018.9_6,LRP6
ENSG00000070019.5_4,GUCY2C
ENSG00000070031.4_4,SCT
ENSG00000070047.13_4,PHRF1
ENSG00000070061.15_7,ELP1
ENSG00000070081.17_7,NUCB2
ENSG00000070087.14_5,PFN2
ENSG00000070159.14_4,PTPN3
ENSG00000070182.21_7,SPTB
ENSG00000070190.13_5,DAPP1
ENSG00000070193.5_4,FGF10
ENSG00000070214.16_3,SLC44A1
ENSG00000070269.14_4,TMEM260
ENSG00000070366.14_7,SMG6
ENSG00000070367.16_5,EXOC5
ENSG00000070371.16_5,CLTCL1
ENSG00000070388.11_2,FGF22
ENSG00000070404.10_7,FSTL3
ENSG00000070413.20_6,DGCR2
ENSG00000070423.18_6,RNF126
ENSG00000070444.15_4,MNT
ENSG00000070476.15_4,ZXDC
ENSG00000070495.14_4,JMJD6
ENSG00000070501.12_3,POLB
ENSG00000070526.15_5,ST6GALNAC1
ENSG00000070540.13_6,WIPI1
ENSG00000070601.10_5,FRMPD1
ENSG00000070610.14_5,GBA2
ENSG00000070614.15_4,NDST1
ENSG00000070669.17_5,ASNS
ENSG00000070718.12_5,AP3M2
ENSG00000070729.14_5,CNGB1
ENSG00000070731.11_5,ST6GALNAC2
ENSG00000070748.18_3,CHAT
ENSG00000070756.16_7,PABPC1
ENSG00000070759.17_4,TESK2
ENSG00000070761.8_4,CFAP20
ENSG00000070770.9_5,CSNK2A2
ENSG00000070778.13_5,PTPN21
ENSG00000070785.17_7,EIF2B3
ENSG00000070808.16_6,CAMK2A
ENSG00000070814.21_8,TCOF1
ENSG00000070831.17_8,CDC42
ENSG00000070882.13_7,OSBPL3
ENSG00000070886.12_4,EPHA8
ENSG00000070915.9_4,SLC12A3
ENSG00000070950.10_5,RAD18
ENSG00000070961.15_4,ATP2B1
ENSG00000070985.13_4,TRPM5
ENSG00000071051.14_4,NCK2
ENSG00000071054.16_7,MAP4K4
ENSG00000071073.13_5,MGAT4A
ENSG00000071082.11_4,RPL31
ENSG00000071127.17_4,WDR1
ENSG00000071189.21_4,SNX13
ENSG00000071203.9_7,MS4A12
ENSG00000071205.12_3,ARHGAP10
ENSG00000071242.12_6,RPS6KA2
ENSG00000071243.16_3,ING3
ENSG00000071246.11_4,VASH1
ENSG00000071282.12_4,LMCD1
ENSG00000071462.11_6,BUD23
ENSG00000071537.14_5,SEL1L
ENSG00000071539.14_5,TRIP13
ENSG00000071553.17_5,ATP6AP1
ENSG00000071564.16_8,TCF3
ENSG00000071575.11_2,TRIB2
ENSG00000071626.16_4,DAZAP1
ENSG00000071655.18_6,MBD3
ENSG00000071677.1_3,PRLH
ENSG00000071794.16_5,HLTF
ENSG00000071859.15_3,FAM50A
ENSG00000071889.16_5,FAM3A
ENSG00000071894.17_7,CPSF1
ENSG00000071909.18_4,MYO3B
ENSG00000071967.12_3,CYBRD1
ENSG00000071991.9_4,CDH19
ENSG00000071994.11_7,PDCD2
ENSG00000072041.17_5,SLC6A15
ENSG00000072042.13_6,RDH11
ENSG00000072062.14_4,PRKACA
ENSG00000072071.16_6,ADGRL1
ENSG00000072080.11_6,SPP2
ENSG00000072110.13_6,ACTN1
ENSG00000072121.16_6,ZFYVE26
ENSG00000072133.11_4,RPS6KA6
ENSG00000072134.15_7,EPN2
ENSG00000072135.13_4,PTPN18
ENSG00000072163.19_5,LIMS2
ENSG00000072182.12_4,ASIC4
ENSG00000072195.15_2,SPEG
ENSG00000072201.14_6,LNX1
ENSG00000072210.19_6,ALDH3A2
ENSG00000072274.13_5,TFRC
ENSG00000072310.17_5,SREBF1
ENSG00000072315.3_3,TRPC5
ENSG00000072364.13_4,AFF4
ENSG00000072401.15_3,UBE2D1
ENSG00000072415.9_7,MPP5
ENSG00000072422.17_4,RHOBTB1
ENSG00000072444.10,ENSG00000072444.10
ENSG00000072501.18_3,SMC1A
ENSG00000072506.13_4,HSD17B10
ENSG00000072518.20_3,MARK2
ENSG00000072571.20_6,HMMR
ENSG00000072609.17_5,CHFR
ENSG00000072657.9_5,TRHDE
ENSG00000072682.18_7,P4HA2
ENSG00000072694.21_4,FCGR2B
ENSG00000072736.19_6,NFATC3
ENSG00000072756.17_3,TRNT1
ENSG00000072778.20_3,ACADVL
ENSG00000072786.13_5,STK10
ENSG00000072803.17_4,FBXW11
ENSG00000072818.12_6,ACAP1
ENSG00000072832.15_5,CRMP1
ENSG00000072840.13_4,EVC
ENSG00000072849.11_5,DERL2
ENSG00000072858.10_3,SIDT1
ENSG00000072864.15_5,NDE1
ENSG00000072952.18_7,IRAG1
ENSG00000072954.7_4,TMEM38A
ENSG00000072958.8_5,AP1M1
ENSG00000073008.15_5,PVR
ENSG00000073050.11_5,XRCC1
ENSG00000073060.16_6,SCARB1
ENSG00000073067.14_4,CYP2W1
ENSG00000073111.14_5,MCM2
ENSG00000073146.16_4,MOV10L1
ENSG00000073150.14_5,PANX2
ENSG00000073169.14_6,SELENOO
ENSG00000073282.13_4,TP63
ENSG00000073331.18_6,ALPK1
ENSG00000073350.13_4,LLGL2
ENSG00000073417.15_6,PDE8A
ENSG00000073464.12_6,CLCN4
ENSG00000073536.18_4,NLE1
ENSG00000073578.17_5,SDHA
ENSG00000073584.20_8,SMARCE1
ENSG00000073598.6_3,FNDC8
ENSG00000073605.18_5,GSDMB
ENSG00000073614.13_5,KDM5A
ENSG00000073670.14_5,ADAM11
ENSG00000073711.11_5,PPP2R3A
ENSG00000073712.15_7,FERMT2
ENSG00000073734.10_8,ABCB11
ENSG00000073737.16_5,DHRS9
ENSG00000073754.6_5,CD5L
ENSG00000073756.12_4,PTGS2
ENSG00000073792.15_4,IGF2BP2
ENSG00000073803.14_7,MAP3K13
ENSG00000073849.15_4,ST6GAL1
ENSG00000073861.3_3,TBX21
ENSG00000073905.8_4,VDAC1P1
ENSG00000073910.22_7,FRY
ENSG00000073921.18_6,PICALM
ENSG00000073969.18_4,NSF
ENSG00000074047.21_3,GLI2
ENSG00000074054.18_7,CLASP1
ENSG00000074071.14_4,MRPS34
ENSG00000074181.9_4,NOTCH3
ENSG00000074201.9_6,CLNS1A
ENSG00000074211.14_4,PPP2R2C
ENSG00000074219.13_6,TEAD2
ENSG00000074266.21_5,EED
ENSG00000074276.10_4,CDHR2
ENSG00000074317.11_5,SNCB
ENSG00000074319.13_6,TSG101
ENSG00000074356.17_6,NCBP3
ENSG00000074370.18_5,ATP2A3
ENSG00000074410.14_5,CA12
ENSG00000074416.14_9,MGLL
ENSG00000074527.12_4,NTN4
ENSG00000074582.14_6,BCS1L
ENSG00000074590.13_4,NUAK1
ENSG00000074603.19_7,DPP8
ENSG00000074621.14_5,SLC24A1
ENSG00000074657.13_5,ZNF532
ENSG00000074660.16_6,SCARF1
ENSG00000074695.6_4,LMAN1
ENSG00000074696.13_4,HACD3
ENSG00000074706.13_7,IPCEF1
ENSG00000074755.15_6,ZZEF1
ENSG00000074771.4_4,NOX3
ENSG00000074800.16_8,ENO1
ENSG00000074803.20_6,SLC12A1
ENSG00000074842.8_6,MYDGF
ENSG00000074855.11_5,ANO8
ENSG00000074935.14_4,TUBE1
ENSG00000074964.17_4,ARHGEF10L
ENSG00000074966.11_4,TXK
ENSG00000075035.10_4,WSCD2
ENSG00000075043.18_7,KCNQ2
ENSG00000075073.15_4,TACR2
ENSG00000075089.9_3,ACTR6
ENSG00000075131.10_7,TIPIN
ENSG00000075142.13_4,SRI
ENSG00000075151.20_4,EIF4G3
ENSG00000075188.9_5,NUP37
ENSG00000075213.11_7,SEMA3A
ENSG00000075218.19_4,GTSE1
ENSG00000075223.14_4,SEMA3C
ENSG00000075234.17_5,TTC38
ENSG00000075239.14_3,ACAT1
ENSG00000075240.17_4,GRAMD4
ENSG00000075275.16_6,CELSR1
ENSG00000075290.8_3,WNT8B
ENSG00000075292.19_4,ZNF638
ENSG00000075303.13_4,SLC25A40
ENSG00000075336.12_4,TIMM21
ENSG00000075340.23_5,ADD2
ENSG00000075388.4_4,FGF4
ENSG00000075391.16_6,RASAL2
ENSG00000075399.14_8,VPS9D1
ENSG00000075407.18_3,ZNF37A
ENSG00000075413.18_6,MARK3
ENSG00000075415.12_7,SLC25A3
ENSG00000075420.13_3,FNDC3B
ENSG00000075426.12_4,FOSL2
ENSG00000075429.9_3,CACNG5
ENSG00000075461.6_3,CACNG4
ENSG00000075539.15_5,FRYL
ENSG00000075568.17_4,TMEM131
ENSG00000075618.18_3,FSCN1
ENSG00000075624.16_7,ACTB
ENSG00000075643.6_4,MOCOS
ENSG00000075651.16_5,PLD1
ENSG00000075673.11_3,ATP12A
ENSG00000075702.18_5,WDR62
ENSG00000075711.21_7,DLG1
ENSG00000075785.13_3,RAB7A
ENSG00000075790.10_6,BCAP29
ENSG00000075826.17_5,SEC31B
ENSG00000075856.12_7,SART3
ENSG00000075884.14_6,ARHGAP15
ENSG00000075886.11_3,TUBA3D
ENSG00000075891.21_3,PAX2
ENSG00000075914.13_4,EXOSC7
ENSG00000075945.13_4,KIFAP3
ENSG00000075975.16_3,MKRN2
ENSG00000076003.5_4,MCM6
ENSG00000076043.10_6,REXO2
ENSG00000076053.10_4,RBM7
ENSG00000076067.13_4,RBMS2
ENSG00000076108.11_8,BAZ2A
ENSG00000076201.15_4,PTPN23
ENSG00000076242.15_5,MLH1
ENSG00000076248.10_5,UNG
ENSG00000076258.10_3,FMO4
ENSG00000076321.11_4,KLHL20
ENSG00000076344.16_6,RGS11
ENSG00000076351.13_7,SLC46A1
ENSG00000076356.7_4,PLXNA2
ENSG00000076382.17_7,SPAG5
ENSG00000076513.17_4,ANKRD13A
ENSG00000076554.15_6,TPD52
ENSG00000076555.15_5,ACACB
ENSG00000076604.15_4,TRAF4
ENSG00000076641.4_4,PAG1
ENSG00000076650.7_3,GPATCH1
ENSG00000076662.10_5,ICAM3
ENSG00000076685.18_6,NT5C2
ENSG00000076706.17_6,MCAM
ENSG00000076716.9_4,GPC4
ENSG00000076770.14_5,MBNL3
ENSG00000076826.9_2,CAMSAP3
ENSG00000076864.19_7,RAP1GAP
ENSG00000076924.12_4,XAB2
ENSG00000076928.17_3,ARHGEF1
ENSG00000076944.16_6,STXBP2
ENSG00000076984.17_2,MAP2K7
ENSG00000077009.13_2,NMRK2
ENSG00000077044.10_3,DGKD
ENSG00000077063.11_7,CTTNBP2
ENSG00000077080.10_4,ACTL6B
ENSG00000077092.19_5,RARB
ENSG00000077097.15_8,TOP2B
ENSG00000077147.16_7,TM9SF3
ENSG00000077150.20_6,NFKB2
ENSG00000077152.11_6,UBE2T
ENSG00000077157.22_7,PPP1R12B
ENSG00000077232.18_6,DNAJC10
ENSG00000077235.18_6,GTF3C1
ENSG00000077238.14_6,IL4R
ENSG00000077254.14_5,USP33
ENSG00000077264.15_5,PAK3
ENSG00000077274.9_4,CAPN6
ENSG00000077279.18_6,DCX
ENSG00000077312.9_5,SNRPA
ENSG00000077327.16_4,SPAG6
ENSG00000077348.9_4,EXOSC5
ENSG00000077380.15_6,DYNC1I2
ENSG00000077420.16_4,APBB1IP
ENSG00000077454.16_6,LRCH4
ENSG00000077458.13_4,FAM76B
ENSG00000077463.15_8,SIRT6
ENSG00000077498.9_3,TYR
ENSG00000077514.9_6,POLD3
ENSG00000077522.13_3,ACTN2
ENSG00000077549.18_6,CAPZB
ENSG00000077585.14_7,GPR137B
ENSG00000077616.11_6,NAALAD2
ENSG00000077684.16_5,JADE1
ENSG00000077713.19_4,SLC25A43
ENSG00000077721.16_3,UBE2A
ENSG00000077782.20_6,FGFR1
ENSG00000077800.13_5,FKBP6
ENSG00000077935.17_4,SMC1B
ENSG00000077942.19_8,FBLN1
ENSG00000077943.8_4,ITGA8
ENSG00000077984.6_3,CST7
ENSG00000078018.20_7,MAP2
ENSG00000078043.16_8,PIAS2
ENSG00000078053.17_5,AMPH
ENSG00000078061.13_3,ARAF
ENSG00000078070.13_6,MCCC1
ENSG00000078081.8_5,LAMP3
ENSG00000078098.14_6,FAP
ENSG00000078114.18_4,NEBL
ENSG00000078124.12_4,ACER3
ENSG00000078140.14_4,UBE2K
ENSG00000078142.13_4,PIK3C3
ENSG00000078177.14_4,N4BP2
ENSG00000078237.7_4,TIGAR
ENSG00000078246.17_4,TULP3
ENSG00000078269.15_5,SYNJ2
ENSG00000078295.17_4,ADCY2
ENSG00000078304.19_6,PPP2R5C
ENSG00000078319.9_6,PMS2P1
ENSG00000078328.21_6,RBFOX1
ENSG00000078369.18_4,GNB1
ENSG00000078399.19_5,HOXA9
ENSG00000078401.7_3,EDN1
ENSG00000078403.17_5,MLLT10
ENSG00000078487.17_5,ZCWPW1
ENSG00000078549.14_7,ADCYAP1R1
ENSG00000078579.9_5,FGF20
ENSG00000078589.13_3,P2RY10
ENSG00000078596.11_4,ITM2A
ENSG00000078618.21_4,NRDC
ENSG00000078668.14_6,VDAC3
ENSG00000078674.17_4,PCM1
ENSG00000078687.17_5,TNRC6C
ENSG00000078699.21_3,CBFA2T2
ENSG00000078725.13_4,BRINP1
ENSG00000078747.15_5,ITCH
ENSG00000078795.16_4,PKD2L2
ENSG00000078804.13_4,TP53INP2
ENSG00000078808.17_5,SDF4
ENSG00000078814.16_5,MYH7B
ENSG00000078898.7_3,BPIFB2
ENSG00000078900.15_7,TP73
ENSG00000078902.16_5,TOLLIP
ENSG00000078967.13_4,UBE2D4
ENSG00000079101.16_3,CLUL1
ENSG00000079102.16_8,RUNX1T1
ENSG00000079112.10_6,CDH17
ENSG00000079134.12_5,THOC1
ENSG00000079150.18_6,FKBP7
ENSG00000079156.17_4,OSBPL6
ENSG00000079215.14_4,SLC1A3
ENSG00000079246.16_5,XRCC5
ENSG00000079257.8_6,LXN
ENSG00000079263.19_4,SP140
ENSG00000079277.21_9,MKNK1
ENSG00000079308.19_8,TNS1
ENSG00000079313.15_6,REXO1
ENSG00000079332.15_7,SAR1A
ENSG00000079335.20_7,CDC14A
ENSG00000079337.16_7,RAPGEF3
ENSG00000079385.22_6,CEACAM1
ENSG00000079387.14_7,SENP1
ENSG00000079393.20_8,DUSP13
ENSG00000079432.7_6,CIC
ENSG00000079435.10_6,LIPE
ENSG00000079459.13_4,FDFT1
ENSG00000079462.7_6,PAFAH1B3
ENSG00000079482.13_5,OPHN1
ENSG00000079557.5_3,AFM
ENSG00000079616.12_2,KIF22
ENSG00000079689.14_3,SCGN
ENSG00000079691.18_6,CARMIL1
ENSG00000079739.17_5,PGM1
ENSG00000079785.15_5,DDX1
